agency_id,route_color,route_desc,route_id,route_long_name,route_short_name,route_text_color,route_type,route_name_length,start_point,end_point,is_urban
BMTC,#FFFFFF,Not Available,CS-114C,Sulthan Palya - Kempegowda Bus Station,BR3072,0,3,38,Sulthan Palya,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,176CA,Chandra Layout - Manorayana Palya,BR160,0,3,33,Chandra Layout,Manorayana Palya,0
BMTC,#FFFFFF,Not Available,212M,Banashankari Bus Station - Kengeri TTMC,BR283,0,3,39,Banashankari Bus Station,Kengeri TTMC,0
BMTC,#FFFFFF,Not Available,CS-114A,Sulthan Palya - Shivajinagar Bus Station,BR3071,0,3,40,Sulthan Palya,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,SBS-RYL,Shivajinagar Bus Station - Royale Concorde School,BR3936,0,3,49,Shivajinagar Bus Station,Royale Concorde School,1
BMTC,#FFFFFF,Not Available,250DT,Yeshwanthpur TTMC - Yeshwanthpura,BR780,0,3,33,Yeshwanthpur TTMC,Yeshwanthpura,0
BMTC,#FFFFFF,Not Available,54E,Vinayaka Nagara - Kempegowda Bus Station,BR2405,0,3,40,Vinayaka Nagara,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,212G,Kempegowda Bus Station - Thimmegowdana Palya,BR282,0,3,44,Kempegowda Bus Station,Thimmegowdana Palya,0
BMTC,#FFFFFF,Not Available,212F,Kempegowda Bus Station - Tataguni,BR281,0,3,33,Kempegowda Bus Station,Tataguni,0
BMTC,#FFFFFF,Not Available,AJB-CSB,Amarajyothi Badavane - Central Silk Board,BR2606,0,3,41,Amarajyothi Badavane,Central Silk Board,0
BMTC,#FFFFFF,Not Available,212D,Kempegowda Bus Station - Agara,BR280,0,3,30,Kempegowda Bus Station,Agara,0
BMTC,#FFFFFF,Not Available,212C,Krishnarajendra Market - Nagegowdana Palya,BR279,0,3,42,Krishnarajendra Market,Nagegowdana Palya,1
BMTC,#FFFFFF,Not Available,212B,Krishnarajendra Market - Narayanapura,BR278,0,3,37,Krishnarajendra Market,Narayanapura,1
BMTC,#FFFFFF,Not Available,VPS-YBS,Vidyanikethan Public School - Yeshwanthpur TTMC,BR4218,0,3,47,Vidyanikethan Public School,Yeshwanthpur TTMC,0
BMTC,#FFFFFF,Not Available,MEICL-JFWTC,MEI Colony - JFWTC-ITPL,BR3722,0,3,23,MEI Colony,JFWTC-ITPL,0
BMTC,#FFFFFF,Not Available,325A,Kempegowda Bus Station - Harohalli,BR1634,0,3,34,Kempegowda Bus Station,Harohalli,0
BMTC,#FFFFFF,Not Available,211T,Krishnarajendra Market - OB Choodahalli,BR275,0,3,39,Krishnarajendra Market,OB Choodahalli,1
BMTC,#FFFFFF,Not Available,211U,"Kempegowda Bus Station - Judicial Layout,8th main,TalagattaPura",BR276,0,3,63,Kempegowda Bus Station,"Judicial Layout,8th main,TalagattaPura",0
BMTC,#FFFFFF,Not Available,250DA,Jalahalli Cross - Jalahalli Cross,BR779,0,3,33,Jalahalli Cross,Jalahalli Cross,0
BMTC,#FFFFFF,Not Available,211R,Krishnarajendra Market - Anchipura Colony,BR273,0,3,41,Krishnarajendra Market,Anchipura Colony,1
BMTC,#FFFFFF,Not Available,213Q,Krishnarajendra Market - Muthurayapura,BR303,0,3,38,Krishnarajendra Market,Muthurayapura,1
BMTC,#FFFFFF,Not Available,213P,Krishnarajendra Market - TAYAPPANA DODDI,BR302,0,3,40,Krishnarajendra Market,TAYAPPANA DODDI,1
BMTC,#FFFFFF,Not Available,213R,Krishnarajendra Market - Sadanapalya,BR305,0,3,36,Krishnarajendra Market,Sadanapalya,1
BMTC,#FFFFFF,Not Available,213M,Krishnarajendra Market - Allalasandra,BR300,0,3,37,Krishnarajendra Market,Allalasandra,1
BMTC,#FFFFFF,Not Available,213L,Krishnarajendra Market - Hosa Doddi,BR299,0,3,35,Krishnarajendra Market,Hosa Doddi,1
BMTC,#FFFFFF,Not Available,213N,Kempegowda Bus Station - Nettigere,BR301,0,3,34,Kempegowda Bus Station,Nettigere,0
BMTC,#FFFFFF,Not Available,213H,Krishnarajendra Market - Betta Halli Kaval,BR296,0,3,42,Krishnarajendra Market,Betta Halli Kaval,1
BMTC,#FFFFFF,Not Available,213K,Krishnarajendra Market - Gundanjaneya Swamy Temple,BR298,0,3,50,Krishnarajendra Market,Gundanjaneya Swamy Temple,1
BMTC,#FFFFFF,Not Available,213J,Krishnarajendra Market - Bokipura,BR297,0,3,33,Krishnarajendra Market,Bokipura,1
BMTC,#FFFFFF,Not Available,213E,Krishnarajendra Market - Thokathimmanadoddi,BR292,0,3,43,Krishnarajendra Market,Thokathimmanadoddi,1
BMTC,#FFFFFF,Not Available,213D,Krishnarajendra Market - Kempaiahanapalya,BR288,0,3,41,Krishnarajendra Market,Kempaiahanapalya,1
BMTC,#FFFFFF,Not Available,213G,Krishnarajendra Market - New Gabadi,BR295,0,3,35,Krishnarajendra Market,New Gabadi,1
BMTC,#FFFFFF,Not Available,213F,Krishnarajendra Market - Bannigiri,BR293,0,3,34,Krishnarajendra Market,Bannigiri,1
BMTC,#FFFFFF,Not Available,55B,Kempapura Agrahara - Krishnarajendra Market,BR2406,0,3,43,Kempapura Agrahara,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,OASIS-YPR,Oasis School - Yeshwanthpur TTMC,BR3834,0,3,32,Oasis School,Yeshwanthpur TTMC,0
BMTC,#FFFFFF,Not Available,213A,Krishnarajendra Market - Nettigere,BR285,0,3,34,Krishnarajendra Market,Nettigere,1
BMTC,#FFFFFF,Not Available,326E,Krishnarajendra Market - Hosakote Bus Stand,BR1636,0,3,43,Krishnarajendra Market,Hosakote Bus Stand,1
BMTC,#FFFFFF,Not Available,213B,Krishnarajendra Market - Kagalahalli,BR286,0,3,36,Krishnarajendra Market,Kagalahalli,1
BMTC,#FFFFFF,Not Available,213C,Krishnarajendra Market - Nawkal palya,BR287,0,3,37,Krishnarajendra Market,Nawkal palya,1
BMTC,#FFFFFF,Not Available,326C,Krishnarajendra Market - Kadugodi Bapuji circle,BR1635,0,3,47,Krishnarajendra Market,Kadugodi Bapuji circle,1
BMTC,#FFFFFF,Not Available,SBS-ARSP,Shivajinagar Bus Station - Aero Space HAL,BR3925,0,3,41,Shivajinagar Bus Station,Aero Space HAL,1
BMTC,#FFFFFF,Not Available,KBS-12HK,Kempegowda Bus Station - Hosakote Bus Stand,BR3517,0,3,43,Kempegowda Bus Station,Hosakote Bus Stand,0
BMTC,#FFFFFF,Not Available,YRM-MCTC,MCTC Bus Stand - YPR RMC,BR4265,0,3,24,MCTC Bus Stand,YPR RMC,0
BMTC,#FFFFFF,Not Available,213T,Krishnarajendra Market - Veerasandra,BR306,0,3,36,Krishnarajendra Market,Veerasandra,1
BMTC,#FFFFFF,Not Available,213V,Krishnarajendra Market - Harohalli,BR307,0,3,34,Krishnarajendra Market,Harohalli,1
BMTC,#FFFFFF,Not Available,213Z,Kempegowda Bus Station - Harohalli,BR308,0,3,34,Kempegowda Bus Station,Harohalli,0
BMTC,#FFFFFF,Not Available,214B,Krishnarajendra Market - Girigowdana Doddi,BR311,0,3,42,Krishnarajendra Market,Girigowdana Doddi,1
BMTC,#FFFFFF,Not Available,214A,Shivajinagar Bus Station - Tattaguppe,BR310,0,3,37,Shivajinagar Bus Station,Tattaguppe,1
BMTC,#FFFFFF,Not Available,214D,Krishnarajendra Market - Taralu ESTATE,BR313,0,3,38,Krishnarajendra Market,Taralu ESTATE,1
BMTC,#FFFFFF,Not Available,214C,Kempegowda Bus Station - Mukkodlu,BR312,0,3,33,Kempegowda Bus Station,Mukkodlu,0
BMTC,#FFFFFF,Not Available,214E,Krishnarajendra Market - Muninagara,BR315,0,3,35,Krishnarajendra Market,Muninagara,1
BMTC,#FFFFFF,Not Available,214F,Yeshwanthpura Market - Mukkodlu,BR316,0,3,31,Yeshwanthpura Market,Mukkodlu,1
BMTC,#FFFFFF,Not Available,214G,Krishnarajendra Market - Gottigehalli,BR317,0,3,37,Krishnarajendra Market,Gottigehalli,1
BMTC,#FFFFFF,Not Available,214H,Krishnarajendra Market - Gullahatti Kaval,BR318,0,3,41,Krishnarajendra Market,Gullahatti Kaval,1
BMTC,#FFFFFF,Not Available,214J,Krishnarajendra Market - Nallakkanadoddi,BR319,0,3,40,Krishnarajendra Market,Nallakkanadoddi,1
BMTC,#FFFFFF,Not Available,214K,Banashankari Bus Station - Tattaguppe,BR320,0,3,37,Banashankari Bus Station,Tattaguppe,0
BMTC,#FFFFFF,Not Available,214L,Krishnarajendra Market - KADUJAKKASANDRA,BR321,0,3,40,Krishnarajendra Market,KADUJAKKASANDRA,1
BMTC,#FFFFFF,Not Available,ORRCA-ELCIN,Outer Ring Road Company Association - Electronic City Infosys Software Company,BR3841,0,3,78,Outer Ring Road Company Association,Electronic City Infosys Software Company,0
BMTC,#FFFFFF,Not Available,JFWTC-CVR,JFWTC - C V Ramanagra,BR3432,0,3,21,JFWTC,C V Ramanagra,0
BMTC,#FFFFFF,Not Available,215A,Krishnarajendra Market - Kothnuru Kanakapura Road,BR323,0,3,49,Krishnarajendra Market,Kothnuru Kanakapura Road,1
BMTC,#FFFFFF,Not Available,600D,Minaz Nagara - Shikaripalya,BR2434,0,3,27,Minaz Nagara,Shikaripalya,0
BMTC,#FFFFFF,Not Available,THDL-KBS,Tindlu - Kempegowda Bus Station,BR3997,0,3,31,Tindlu,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,600C,Banashankari Bus Station - Chandapura,BR2429,0,3,37,Banashankari Bus Station,Chandapura,0
BMTC,#FFFFFF,Not Available,215E,Kempegowda Bus Station - Eshwara Layout,BR335,0,3,39,Kempegowda Bus Station,Eshwara Layout,0
BMTC,#FFFFFF,Not Available,600A,MCTC Bus Stand - Chandapura,BR2428,0,3,27,MCTC Bus Stand,Chandapura,0
BMTC,#FFFFFF,Not Available,215D,Kempegowda Bus Station - Eshwara Layout,BR334,0,3,39,Kempegowda Bus Station,Eshwara Layout,0
BMTC,#FFFFFF,Not Available,215C,Krishnarajendra Market - Jambusavari dinne,BR330,0,3,42,Krishnarajendra Market,Jambusavari dinne,1
BMTC,#FFFFFF,Not Available,215B,Krishnarajendra Market - Avalahalli BDA Layout,BR326,0,3,46,Krishnarajendra Market,Avalahalli BDA Layout,1
BMTC,#FFFFFF,Not Available,215H,Kempegowda Bus Station - Jambusavari dinne,BR338,0,3,42,Kempegowda Bus Station,Jambusavari dinne,0
BMTC,#FFFFFF,Not Available,320B,Kempegowda Bus Station - GANDHIPURA,BR1595,0,3,35,Kempegowda Bus Station,GANDHIPURA,0
BMTC,#FFFFFF,Not Available,215I,Kempegowda Bus Station - Punjab National Bank Layout,BR341,0,3,52,Kempegowda Bus Station,Punjab National Bank Layout,0
BMTC,#FFFFFF,Not Available,320A,Kempegowda Bus Station - NAGAGONDANAHALLI,BR1594,0,3,41,Kempegowda Bus Station,NAGAGONDANAHALLI,0
BMTC,#FFFFFF,Not Available,215F,Krishnarajendra Market - Kothnuru Kanakapura Road,BR336,0,3,49,Krishnarajendra Market,Kothnuru Kanakapura Road,1
BMTC,#FFFFFF,Not Available,320D,Kempegowda Bus Station - Attibele,BR1597,0,3,33,Kempegowda Bus Station,Attibele,0
BMTC,#FFFFFF,Not Available,215G,Kempegowda Bus Station - Srinidhi Layout,BR337,0,3,40,Kempegowda Bus Station,Srinidhi Layout,0
BMTC,#FFFFFF,Not Available,320C,Shivajinagar Bus Station - Vaidehi Hospital,BR1596,0,3,43,Shivajinagar Bus Station,Vaidehi Hospital,1
BMTC,#FFFFFF,Not Available,215L,Jeevan Bhimanagara Bus stand - Kothnuru Kanakapura Road,BR344,0,3,55,Jeevan Bhimanagara Bus stand,Kothnuru Kanakapura Road,0
BMTC,#FFFFFF,Not Available,215M,Kempegowda Bus Station - Vinayaka Nagara Telecome Layout,BR345,0,3,56,Kempegowda Bus Station,Vinayaka Nagara Telecome Layout,0
BMTC,#FFFFFF,Not Available,320E,Shivajinagar Bus Station - NAGAGONDANAHALLI,BR1598,0,3,43,Shivajinagar Bus Station,NAGAGONDANAHALLI,1
BMTC,#FFFFFF,Not Available,215J,Kempegowda Bus Station - Kothnuru Kanakapura Road,BR342,0,3,49,Kempegowda Bus Station,Kothnuru Kanakapura Road,0
BMTC,#FFFFFF,Not Available,320H,Shivajinagar Bus Station - GANDHIPURA,BR1599,0,3,37,Shivajinagar Bus Station,GANDHIPURA,1
BMTC,#FFFFFF,Not Available,600F,BANASHANKARI TTMC - Attibele,BR2435,0,3,28,BANASHANKARI TTMC,Attibele,0
BMTC,#FFFFFF,Not Available,215K,Krishnarajendra Market - Anjanapura,BR343,0,3,35,Krishnarajendra Market,Anjanapura,1
BMTC,#FFFFFF,Not Available,600G,ISRO Layout - Chandapura,BR2440,0,3,24,ISRO Layout,Chandapura,0
BMTC,#FFFFFF,Not Available,215P,Kempegowda Bus Station - Sowdamini Kalyana Mantapa,BR352,0,3,50,Kempegowda Bus Station,Sowdamini Kalyana Mantapa,0
BMTC,#FFFFFF,Not Available,320J,Hope Form - Hope Form,BR1600,0,3,21,Hope Form,Hope Form,0
BMTC,#FFFFFF,Not Available,BMT23-BMES,BMT-23 - BM English School Bellahalli,BR2747,0,3,37,BMT-23,BM English School Bellahalli,0
BMTC,#FFFFFF,Not Available,BMT11-KVBS,Depot 11 - Kaval Byrasandra,BR2724,0,3,27,Depot 11,Kaval Byrasandra,0
BMTC,#FFFFFF,Not Available,215N,Kempegowda Bus Station - Anjanapura,BR348,0,3,35,Kempegowda Bus Station,Anjanapura,0
BMTC,#FFFFFF,Not Available,215T,Krishnarajendra Market - Tulasipura,BR354,0,3,35,Krishnarajendra Market,Tulasipura,1
BMTC,#FFFFFF,Not Available,SBS-BPL,Bapuji Layout - Shivajinagar Bus Station,BR3928,0,3,40,Bapuji Layout,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,215U,Shivajinagar Bus Station - Kothnuru Kanakapura Road,BR355,0,3,51,Shivajinagar Bus Station,Kothnuru Kanakapura Road,1
BMTC,#FFFFFF,Not Available,600Q,BANASHANKARI TTMC - Electronic City 2nd Phase,BR2445,0,3,45,BANASHANKARI TTMC,Electronic City 2nd Phase,0
BMTC,#FFFFFF,Not Available,215R,Kempegowda Bus Station - Kothnuru Kanakapura Road,BR353,0,3,49,Kempegowda Bus Station,Kothnuru Kanakapura Road,0
BMTC,#FFFFFF,Not Available,BTP-KMK,Bagmane Teck Park - Kamakya Talkies,BR2817,0,3,35,Bagmane Teck Park,Kamakya Talkies,0
BMTC,#FFFFFF,Not Available,215Z,Krishnarajendra Market - Bannerughatta Circle,BR359,0,3,45,Krishnarajendra Market,Bannerughatta Circle,1
BMTC,#FFFFFF,Not Available,215W,Banashankari Bus Station - Banashankari Bus Station,BR356,0,3,51,Banashankari Bus Station,Banashankari Bus Station,0
BMTC,#FFFFFF,Not Available,V-212,Kempegowda Bus Station - Thalaghattapura Bus Stop,BR4032,0,3,49,Kempegowda Bus Station,Thalaghattapura Bus Stop,0
BMTC,#FFFFFF,Not Available,215Y,Banashankari Bus Station - Banashankari Bus Station,BR358,0,3,51,Banashankari Bus Station,Banashankari Bus Station,0
BMTC,#FFFFFF,Not Available,215X,Krishnarajendra Market - Thippasandra,BR357,0,3,37,Krishnarajendra Market,Thippasandra,1
BMTC,#FFFFFF,Not Available,321A,Krishnarajendra Market - Seegehalli,BR1602,0,3,35,Krishnarajendra Market,Seegehalli,1
BMTC,#FFFFFF,Not Available,KBG-KWS,Kumbalgodu - Kengeri KSRTC Regional Workshop,BR3512,0,3,44,Kumbalgodu,Kengeri KSRTC Regional Workshop,0
BMTC,#FFFFFF,Not Available,216B,Krishnarajendra Market - Bade Katte,BR363,0,3,35,Krishnarajendra Market,Bade Katte,1
BMTC,#FFFFFF,Not Available,216A,Krishnarajendra Market - Byrasandra,BR362,0,3,35,Krishnarajendra Market,Byrasandra,1
BMTC,#FFFFFF,Not Available,321G,Kempegowda Bus Station - Muthkuru,BR1606,0,3,33,Kempegowda Bus Station,Muthkuru,0
BMTC,#FFFFFF,Not Available,JPA-YST,Janapriya Apartments - Yelahanka Satellite Town,BR3454,0,3,47,Janapriya Apartments,Yelahanka Satellite Town,0
BMTC,#FFFFFF,Not Available,321E,Shivajinagar Bus Station - Muthkuru,BR1605,0,3,35,Shivajinagar Bus Station,Muthkuru,1
BMTC,#FFFFFF,Not Available,321D,Krishnarajendra Market - Naganayakana Kote,BR1604,0,3,42,Krishnarajendra Market,Naganayakana Kote,1
BMTC,#FFFFFF,Not Available,321C,Krishnarajendra Market - Samethanahalli,BR1603,0,3,39,Krishnarajendra Market,Samethanahalli,1
BMTC,#FFFFFF,Not Available,KRM-TVG,Krishnarajendra Market - Totagere,BR3645,0,3,33,Krishnarajendra Market,Totagere,1
BMTC,#FFFFFF,Not Available,RKH-BPS,Ramakrishna Hegde Nagara - Boopa Sandra,BR3903,0,3,39,Ramakrishna Hegde Nagara,Boopa Sandra,0
BMTC,#FFFFFF,Not Available,SNPS-BPT,Sahakar Nagar Police Out Post - BAGMANE TECH PARK,BR3966,0,3,49,Sahakar Nagar Police Out Post,BAGMANE TECH PARK,0
BMTC,#FFFFFF,Not Available,Depot-13-MCTC,Depot-13-BS - MCTC Bus Stand,BR3244,0,3,28,Depot-13-BS,MCTC Bus Stand,0
BMTC,#FFFFFF,Not Available,CR348D,Mangammana Palya - Sophiya High School,BR3048,0,3,38,Mangammana Palya,Sophiya High School,0
BMTC,#FFFFFF,Not Available,ASK-KRP,Arishinakunte - KR Puram,BR2646,0,3,24,Arishinakunte,KR Puram,0
BMTC,#FFFFFF,Not Available,217F,BANASHANKARI TTMC - Kengeri TTMC,BR369,0,3,32,BANASHANKARI TTMC,Kengeri TTMC,0
BMTC,#FFFFFF,Not Available,217E,Shivajinagar Bus Station - BALAJI LAYOUT,BR368,0,3,40,Shivajinagar Bus Station,BALAJI LAYOUT,1
BMTC,#FFFFFF,Not Available,322A,Kempegowda Bus Station - Tattanur,BR1608,0,3,33,Kempegowda Bus Station,Tattanur,0
BMTC,#FFFFFF,Not Available,217D,Kempegowda Bus Station - Lakshmi Temple,BR367,0,3,39,Kempegowda Bus Station,Lakshmi Temple,0
BMTC,#FFFFFF,Not Available,217C,Sompura - Kempegowda Bus Station,BR366,0,3,32,Sompura,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,217B,Krishnarajendra Market - Kengeri TTMC,BR365,0,3,37,Krishnarajendra Market,Kengeri TTMC,1
BMTC,#FFFFFF,Not Available,ASK-KRM,Arishinakunte - KR Puram,BR2645,0,3,24,Arishinakunte,KR Puram,0
BMTC,#FFFFFF,Not Available,BMT23-GTOC,Depot 23 - Gun Troops Officer Colony,BR2748,0,3,36,Depot 23,Gun Troops Officer Colony,0
BMTC,#FFFFFF,Not Available,322D,Kempegowda Bus Station - Bhodana Hosahalli,BR1610,0,3,42,Kempegowda Bus Station,Bhodana Hosahalli,0
BMTC,#FFFFFF,Not Available,322C,Krishnarajendra Market - Channasandra,BR1609,0,3,37,Krishnarajendra Market,Channasandra,1
BMTC,#FFFFFF,Not Available,322E,Krishnarajendra Market - Arehalli,BR1611,0,3,33,Krishnarajendra Market,Arehalli,1
BMTC,#FFFFFF,Not Available,322M,Krishnarajendra Market - Tattanur,BR1612,0,3,33,Krishnarajendra Market,Tattanur,1
BMTC,#FFFFFF,Not Available,290S,Venkateshwara Nagara - Shivajinagar Bus Station,BR1232,0,3,47,Venkateshwara Nagara,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,218A,Kambipura - Kempegowda Bus Station,BR371,0,3,34,Kambipura,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,290T,H Tippunagar - Krishnarajendra Market,BR1233,0,3,37,H Tippunagar,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,218B,Kambipura - Shivajinagar Bus Station,BR372,0,3,36,Kambipura,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,290Q,Neelasandra Rose Garden - Ramakrishna Hegde Nagara,BR1228,0,3,50,Neelasandra Rose Garden,Ramakrishna Hegde Nagara,0
BMTC,#FFFFFF,Not Available,290R,Krishnarajendra Market - Razak Palya,BR1230,0,3,36,Krishnarajendra Market,Razak Palya,1
BMTC,#FFFFFF,Not Available,290K,Ambedkar Medical College Shampura - Shivajinagar Bus Station,BR1223,0,3,60,Ambedkar Medical College Shampura,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,V-411L,Shanthinagar TTMC - Kadugodi,BR4121,0,3,28,Shanthinagar TTMC,Kadugodi,0
BMTC,#FFFFFF,Not Available,290L,HBR Layout Ist Stage - Shivajinagar Bus Station,BR1225,0,3,47,HBR Layout Ist Stage,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,V-411J,Bannerghatta National Park - JFWTC,BR4120,0,3,34,Bannerghatta National Park,JFWTC,0
BMTC,#FFFFFF,Not Available,290J,Mestripalya - Kempegowda Bus Station,BR1222,0,3,36,Mestripalya,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,BTP-ELCWG,BAGMANE TECH PARK - Electronic City Wipro Gate,BR2813,0,3,46,BAGMANE TECH PARK,Electronic City Wipro Gate,0
BMTC,#FFFFFF,Not Available,CR-398B,Kaggalipura - Electronic City,BR2987,0,3,29,Kaggalipura,Electronic City,0
BMTC,#FFFFFF,Not Available,BHRT-HBRF,Jai Bharath Nagara - HBR Layout Ist Stage,BR2687,0,3,41,Jai Bharath Nagara,HBR Layout Ist Stage,0
BMTC,#FFFFFF,Not Available,290N,Krishnarajendra Market - Thanisandra,BR1226,0,3,36,Krishnarajendra Market,Thanisandra,1
BMTC,#FFFFFF,Not Available,291E,Krishnarajendra Market - Ambedkar Medical College Shampura,BR1242,0,3,58,Krishnarajendra Market,Ambedkar Medical College Shampura,1
BMTC,#FFFFFF,Not Available,291D,Yelahanka - Shivajinagar Bus Station,BR1241,0,3,36,Yelahanka,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,291C,Ramakrishna Hegde Nagara - MCTC Bus Stand,BR1240,0,3,41,Ramakrishna Hegde Nagara,MCTC Bus Stand,0
BMTC,#FFFFFF,Not Available,291B,Krishnarajendra Market - Rachenahalli,BR1239,0,3,37,Krishnarajendra Market,Rachenahalli,1
BMTC,#FFFFFF,Not Available,291H,Kempegowda Bus Station - Ramakrishna Hegde Nagara,BR1244,0,3,49,Kempegowda Bus Station,Ramakrishna Hegde Nagara,0
BMTC,#FFFFFF,Not Available,291G,Govinda Pura - Shivajinagar Bus Station,BR1243,0,3,39,Govinda Pura,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,JFWTC-SVN,JFWTC - Srinivasa Nagara,BR3443,0,3,24,JFWTC,Srinivasa Nagara,0
BMTC,#FFFFFF,Not Available,290Z,Bande Kodigehalli - Shivajinagar Bus Station,BR1236,0,3,44,Bande Kodigehalli,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,290Y,Ramakrishna Hegde Nagara - Yeshwanthpur TTMC,BR1235,0,3,44,Ramakrishna Hegde Nagara,Yeshwanthpur TTMC,0
BMTC,#FFFFFF,Not Available,291A,Agrahara Layout - Krishnarajendra Market,BR1238,0,3,40,Agrahara Layout,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,V-ANTG-VRP,Anantapura Gate - Vidyaranyapura,BR4176,0,3,32,Anantapura Gate,Vidyaranyapura,0
BMTC,#FFFFFF,Not Available,506,Banashankari Bus Station - Devanagundi,BR2391,0,3,38,Banashankari Bus Station,Devanagundi,0
BMTC,#FFFFFF,Not Available,BNW-CHLS,Banasawadi Horamvu - Christel House Learning School,BR2780,0,3,51,Banasawadi Horamvu,Christel House Learning School,0
BMTC,#FFFFFF,Not Available,503,Vidyaranyapura - Marathahalli Bridge,BR2381,0,3,36,Vidyaranyapura,Marathahalli Bridge,0
BMTC,#FFFFFF,Not Available,504,Tin Factory - Tin Factory,BR2383,0,3,25,Tin Factory,Tin Factory,0
BMTC,#FFFFFF,Not Available,507,Peenya 2nd stage - KR Puram,BR2393,0,3,27,Peenya 2nd stage,KR Puram,0
BMTC,#FFFFFF,Not Available,TRD-GFGC,Thoredoddi - Govt First Grade College Bidadi,BR4018,0,3,44,Thoredoddi,Govt First Grade College Bidadi,0
BMTC,#FFFFFF,Not Available,BMT10-LTCL,Depot 10 - Lokesh Tent Circle,BR2716,0,3,29,Depot 10,Lokesh Tent Circle,0
BMTC,#FFFFFF,Not Available,501,Banashankari Bus Station - Banashankari Bus Station,BR2349,0,3,51,Banashankari Bus Station,Banashankari Bus Station,0
BMTC,#FFFFFF,Not Available,219A,Krishnarajendra Market - Krishnarajendra Market,BR374,0,3,47,Krishnarajendra Market,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,502,Kengeri Satelite Town - Kadugodi,BR2361,0,3,32,Kengeri Satelite Town,Kadugodi,0
BMTC,#FFFFFF,Not Available,CR-399A,Shivanapura - Chandapura,BR2988,0,3,24,Shivanapura,Chandapura,0
BMTC,#FFFFFF,Not Available,500,Banashankari Bus Station - Banashankari Bus Station,BR2315,0,3,51,Banashankari Bus Station,Banashankari Bus Station,0
BMTC,#FFFFFF,Not Available,LCA-TDL,HAL/LCA - Thindlu,BR3669,0,3,17,HAL/LCA,Thindlu,0
BMTC,#FFFFFF,Not Available,290B,Tanisandra - Kempegowda Bus Station,BR1212,0,3,35,Tanisandra,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,290A,Shivajinagar Bus Station - Rachenahalli,BR1211,0,3,39,Shivajinagar Bus Station,Rachenahalli,1
BMTC,#FFFFFF,Not Available,290D,Shampura - Kempegowda Bus Station,BR1214,0,3,33,Shampura,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,290C,Shivajinagar Bus Station - Nagavara,BR1213,0,3,35,Shivajinagar Bus Station,Nagavara,1
BMTC,#FFFFFF,Not Available,290F,Agrahara Layout - Shivajinagar Bus Station,BR1218,0,3,42,Agrahara Layout,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,290E,Yelahanka - Shivajinagar Bus Station,BR1215,0,3,36,Yelahanka,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,290H,Shivajinagar Bus Station - RAILWAY GATE SHAMPURA,BR1220,0,3,48,Shivajinagar Bus Station,RAILWAY GATE SHAMPURA,1
